Brian Conn,9,27,62,43.5,249,0,4,64.4
Marques Council,6,27,48,56.3,315,1,2,109.9
TJ Green,8,27,47,57.4,236,0,1,95.4
Matt Gutierrez,9,27,41,65.9,286,1,0,132.5
Ryan Lewis,5,27,70,38.6,240,1,4,60.7
Todd Mortensen,12,27,77,35.1,217,1,4,52.6
EJ Perry,4,27,39,69.2,277,2,0,145.8
John Rattay,6,27,59,45.8,385,2,2,105
Jason Thompson,20,27,53,50.9,222,1,1,88.6
Chase Baine,4,26,53,49.1,257,1,1,92.2
Jacob Bower,17,26,50,52,427,3,1,139.5
Ty Branyon,9,26,43,60.5,306,2,1,130.9
Doug Brumfield,5,26,60,43.3,471,2,1,116.9
King Davis III,12,26,50,52,371,2,1,123.5
Garrett Dzuro,9,26,60,43.3,342,1,5,80
Ryan Harris,8,26,43,60.5,392,3,0,160.1
Tyler Harris,5,26,61,42.6,317,4,2,101.4
Andrew Hatch,7,26,47,55.3,291,2,1,117.1
Chris Johnson,11,26,54,48.1,347,3,3,109.3
Benji Kamrath,11,26,50,52,391,3,2,129.5
Matt Lane,10,26,52,50,222,0,2,78.2
Jared Lebowitz,3,26,62,41.9,344,1,1,90.6
Tate Martell,11,26,35,74.3,303,1,0,156.4
Jordan Reed,33,26,47,55.3,252,3,1,117.2
Nathan Stanley,7,26,53,49.1,423,4,2,133.5
Taylor Alie,10,25,41,61,230,1,1,111.3
Zerrick Cooper,7,25,41,61,256,2,0,129.5
Evan Crower,8,25,42,59.5,324,2,0,140
Hunter Dekkers,7,25,43,58.1,311,3,1,137.3
Pat Devlin,10,25,48,52.1,459,4,0,159.9
Marc Guillon,6,25,50,50,259,2,3,94.7
Charles Hales,14,25,48,52.1,412,5,2,150.2
Brandon Jones,11,25,66,37.9,317,2,1,85.2
Erik Kimrey,11,25,45,55.6,248,2,3,103.2
Devante Kincade,11,25,35,71.4,206,2,0,139.7
Tai Lavatai,8,25,44,56.8,310,4,2,136.9
J.J. McCarthy,8,25,38,65.8,348,4,1,172.2
Kyle McCord,5,25,38,65.8,416,2,2,164.6
Jase McCormick,4,25,40,62.5,258,2,5,108.2
Dave Meyer,6,25,53,47.2,432,1,1,118.1
Tommy Miller,7,25,49,51,197,0,2,76.6
Stone Norton,5,25,52,48.1,252,3,0,107.8
Kale Pick,31,25,41,61,215,0,1,100.1
Beau Pierce,8,25,44,56.8,182,0,2,82.5
Stephen Rivers,7,25,67,37.3,334,0,3,70.2
Austin Whipple,2,25,48,52.1,325,3,3,117.1
Phil Bates,27,24,52,46.2,457,5,4,136.3
Ryan Brand,5,24,47,51.1,204,1,2,86
Brady Cook,5,24,30,80,175,2,0,151
Joe Desanzo,4,24,54,44.4,212,0,0,77.4
Troy Flutie,7,24,49,49,382,3,1,130.6
Joey Gatewood,23,24,50,48,180,3,1,94
Austin Gearing,35,24,54,44.4,188,0,3,62.6
Kalen Henderson,10,24,75,32,416,4,6,80.2
Haynes King,4,24,39,61.5,359,3,4,143.7
Will Koch,3,24,40,60,166,1,1,98.1
Marcus Outzen,8,24,35,68.6,441,3,3,185.6
John Paddock,4,24,34,70.6,180,0,1,109.2
Rafe Peavey,8,24,38,63.2,263,1,2,119.5
Jason Stewart,8,24,36,66.7,274,3,0,158.1
McLeod Bethel-Thompson,2,23,55,41.8,293,1,5,74.4
Kameron Bryant,5,23,43,53.5,254,4,2,124.5
Jack Colletto,28,23,48,47.9,201,0,3,70.6
Michael Coughlin,19,23,43,53.5,191,2,0,106.1
Will Fidler,8,23,45,51.1,212,1,1,93.6
Bryan Gauthreaux,2,23,44,52.3,243,0,3,85
Alex Gibson,5,23,38,60.5,176,0,3,83.6
Anthony Glaud,4,23,36,63.9,266,2,2,133.2
Jai'ave Magalei,5,23,32,71.9,244,2,0,156.6
Matt McIntosh,11,23,38,60.5,233,4,0,146.8
Chris Oladokun,8,23,45,51.1,297,3,1,124.1
D'Vontrey Richardson,11,23,44,52.3,315,3,3,121.3
Coran Taylor,3,23,46,50,379,3,2,132
Chris Carter,11,22,44,50,524,4,3,166.4
A.J. Derby,17,22,42,52.4,208,1,1,97.1
Mike Diliello,11,22,32,68.8,188,1,1,122.2
Micah Faler,14,22,44,50,216,2,2,97.1
Joe Fields,35,22,57,38.6,347,1,6,74.5
Antonio Heffner,7,22,33,66.7,236,2,0,146.7
Derrick Joseph,18,22,46,47.8,254,2,0,108.6
Robbie Kelley,13,22,54,40.7,254,2,3,81.4
David Kooi,9,22,43,51.2,237,1,0,105.1
Drew Lisk,5,22,35,62.9,204,0,0,111.8
Ricky Lloyd,5,22,44,50,277,1,3,96.7
Quincy Patterson,11,22,52,42.3,359,4,1,121.8
Devontae Payne,6,22,52,42.3,217,0,1,73.5
Taisun Phommachanh,12,22,48,45.8,204,1,3,75.9
Adam Rothenfluh,10,22,38,57.9,276,2,1,131
Cannon Smith,29,22,43,51.2,246,1,3,92.9
Dasmen Stewart,6,22,54,40.7,161,0,1,62.1
Jason Vaughan,5,22,43,51.2,170,1,1,87.4
Jaleel Awini,14,21,42,50,275,0,1,100.2
Brennan Crooks,5,21,49,42.9,378,1,3,102.1
Nathan Emert,5,21,37,56.8,288,2,1,134.6
Tommy Fiedler,2,21,45,46.7,265,2,3,97.5
Michael Kern,8,21,38,55.3,370,1,0,145.7
Coleman Key,6,21,44,47.7,251,3,3,104.5
Connor Noland,4,21,42,50,255,1,2,99.3
Michael Sanford,18,21,38,55.3,346,1,1,135.2
Andre Smith,19,21,23,91.3,222,1,0,186.7
Cole Snyder,8,21,31,67.7,165,1,0,123.1
Sullivan,5,21,43,48.8,390,2,1,135.7
Johnathan Bennett,13,20,41,48.8,323,4,2,137.4
Ryan Buchanan,7,20,35,57.1,171,2,2,105.6
Tyler Buchner,9,20,35,57.1,302,3,3,140.8
Matt Cassel,13,20,33,60.6,192,0,1,103.4
Neil Caudle,7,20,29,69,244,1,2,137.2
Bryan Clampitt,5,20,33,60.6,193,2,2,117.6
Kaymen Cureton,3,20,38,52.6,213,3,1,120.5
Dixon,7,20,65,30.8,203,0,9,29.3
Derek Dyer,2,20,46,43.5,211,1,2,80.5
Curtis Falany,5,20,36,55.6,283,3,2,138
Nelson Fishback,8,20,26,76.9,244,1,0,168.4
Chase Forrest,6,20,42,47.6,286,1,3,98.4
Javia Hall,3,20,55,36.4,281,0,2,72
Tanner Jones,13,20,42,47.6,225,2,1,103.6
George Murray,42,20,46,43.5,232,1,2,84.3
Bobby Robison,13,20,37,54.1,315,3,1,146.9
Tray Rutland,3,20,46,43.5,151,0,3,58
Corey Slater,6,20,44,45.5,209,2,4,82.2
Josh Sullivan,4,20,28,71.4,213,0,1,128.2
Bubba Teague,4,20,41,48.8,254,3,1,120.1
Jay Woolfolk,4,20,39,51.3,231,0,2,90.8
Parker Adamson,5,19,40,47.5,193,1,0,96.3
Calvin Brownholtz,15,19,43,44.2,264,2,5,87.9
Joseph Calcagni,9,19,43,44.2,182,1,2,78.1
Darrel Colbert,10,19,32,59.4,241,1,1,126.7
Will Collins,6,19,40,47.5,233,2,3,97.9
Aaron Corp,5,19,30,63.3,169,1,1,115
Tali Ena,9,19,51,37.3,230,1,2,73.8
Chris Ferguson,6,19,37,51.4,197,4,0,131.8
Gary Godsey,13,19,41,46.3,224,2,2,98.6
Andy Hall,9,19,43,44.2,299,1,2,101
Austin Hergott,3,19,45,42.2,155,1,2,69.6
Ian Hetrick,9,19,43,44.2,211,0,2,76.1
Gunnar Hoak,10,19,32,59.4,271,3,1,155.2
Jemel Jones,11,19,36,52.8,334,3,4,136
Klay Kubiak,4,19,37,51.4,252,0,2,97.8
Evan Marshman,3,19,36,52.8,191,0,1,91.8
Michael Odum,4,19,53,35.8,177,0,3,52.6
Ike Ogbogu,6,19,33,57.6,234,2,0,137.1
Brent Rausch,8,19,37,51.4,232,0,2,93.2
Sean Reilly,7,19,39,48.7,186,1,3,81.9
Blake Shapen,3,19,24,79.2,162,0,0,135.9
James Thomas II,39,19,40,47.5,281,2,1,118
Johnathan Brantley,13,18,38,47.4,152,0,1,75.7
Kado Brown,6,18,30,60,354,1,2,156.8
Conner Cramer,15,18,40,45,205,3,3,97.8
Ben Finley,5,18,29,62.1,171,1,2,109.2
Garrett Greene,11,18,29,62.1,166,0,0,110.2
Bush Hamdan,14,18,34,52.9,276,4,2,148.2
Grayson James,6,18,27,66.7,162,1,0,129.3
Dylan McCaffrey,10,18,35,51.4,242,3,0,137.8
Damien Ocampo,11,18,29,62.1,240,2,1,147.4
Tobias Oliver,36,18,42,42.9,344,2,2,117.8
Chase Patton,12,18,31,58.1,256,1,1,131.6
Josh Riddell,3,18,37,48.6,240,2,2,110.2
Mike Watkins,6,18,31,58.1,201,0,1,106.1
Alexander Webb,6,18,39,46.2,250,0,2,89.7
James Banks,20,17,31,54.8,277,2,0,151.2
Trad Beatty,5,17,27,63,230,1,1,139.3
Jeremiah Briscoe,6,17,47,36.2,361,3,4,104.7
Tyler Cameron,28,17,41,41.5,140,0,3,55.5
T.D. Croshaw,5,17,56,30.4,243,0,2,59.7
Tony Daniel,11,17,29,58.6,226,3,2,144.4
Kevin Dunn,6,17,32,53.1,212,2,2,116.9
Corey Evans,10,17,57,29.8,271,1,0,75.6
Tyrell Goodman,28,17,37,45.9,284,2,3,112
Tarvaris Jackson,11,17,48,35.4,196,1,3,64.1
Chris Joseph,7,17,36,47.2,177,0,3,71.9
Dakereon Joyner,23,17,31,54.8,169,0,0,100.6
Michael Julian,21,17,37,45.9,249,2,0,120.3
Ryan Kealy,2,17,34,50,288,2,1,134.7
Chris Kelley,12,17,38,44.7,171,0,3,66.7
J.T. Levenseller,4,17,34,50,134,0,2,71.3
Anthony Martinez,3,17,36,47.2,136,1,2,77
Will McBride,3,17,40,42.5,152,1,2,72.7
Domenic Natale,9,17,35,48.6,249,0,3,91.2
Drew Pyne,4,17,33,51.5,236,2,0,131.6
Osaar Rasshan,4,17,45,37.8,259,0,2,77.2
Tate Rodemaker,4,17,29,58.6,130,0,3,75.6
Rob Schoenhoft,5,17,25,68,129,0,0,111.3
Nick Sparks,28,17,24,70.8,201,1,3,129.9
Dan Urban,7,17,33,51.5,325,2,2,142.1
Mike Van Raaphorst,1,17,28,60.7,234,3,0,166.3
Kelvin White,18,17,39,43.6,186,1,2,81.9
Bryson Beirne,7,16,22,72.7,148,2,1,150.1
Kolney Cassel,6,16,38,42.1,164,1,0,87
Jacolby Criswell,7,16,25,64,195,1,1,134.7
Brian Fisher,27,16,24,66.7,124,1,1,115.5
Devin Hollins,8,16,35,45.7,176,1,1,91.7
Knox Kadum,5,16,30,53.3,219,0,1,108
Denzell Perine,39,16,26,61.5,204,0,2,112.1
Collin Schlee,8,16,29,55.2,197,2,0,135
Jaybo Shaw,11,16,26,61.5,339,2,2,181.1
Nathan Strock,7,16,40,40,104,2,1,73.3
Luke Zban,8,16,22,72.7,164,2,1,156.3
Matt Alviti,13,15,30,50,169,1,0,108.3
Arnaz Battle,21,15,34,44.1,220,2,2,106.1
Calvin Booker,8,15,35,42.9,306,2,2,123.7
Cammon Cooper,5,15,23,65.2,143,0,1,108.7
J.J. Cosentino,8,15,30,50,104,2,0,101.1
Westin Elliott,10,15,32,46.9,136,2,4,78.2
Cade Fennegan,3,15,28,53.6,182,2,1,124.6
John Franklin III,23,15,28,53.6,253,1,0,141.3
Tyger Goslin,12,15,36,41.7,333,3,2,135.8
Deandre Johnson,8,15,26,57.7,166,2,2,121.3
Adam Jones,30,15,38,39.5,140,0,6,38.8
John Stephen Jones,7,15,35,42.9,119,2,2,78.8
Connor Mitch,4,15,35,42.9,184,1,0,96.4
Thomas Stuart,11,15,23,65.2,164,1,0,139.5
Blaire Sullivan,7,15,26,57.7,183,1,4,98.7
Brandon Sumner,4,15,37,40.5,163,1,2,75.7
Vincent Testaverde,1,15,26,57.7,116,0,1,87.5
Christian Veilleux,1,15,24,62.5,235,3,0,186
Michael Wall,4,15,27,55.6,199,1,0,129.7
Chase Wolf,8,15,25,60,155,2,4,106.5
Kyle Wright,11,15,39,38.5,148,2,1,82.1
Jacob Zeno,6,15,29,51.7,282,1,1,137.9
Phillip Butterfield,13,14,28,50,128,1,1,93
J.P. Caruso,12,14,18,77.8,155,3,0,205.1
William Crest,11,14,29,48.3,131,0,1,79.3
Stephen Curtis,9,14,31,45.2,127,0,0,79.6
Ed Dean,4,14,28,50,186,2,2,115.1
Duke Delancellotti,5,14,39,35.9,212,2,1,93.4
Orlando Evans,5,14,22,63.6,161,1,0,140.1
Grant Gremel,3,14,28,50,122,1,0,98.4
Hunter Helms,5,14,25,56,135,2,0,127.8
Clay Holgorsen,4,14,20,70,177,1,1,150.8
Kirk Johnson,18,14,29,48.3,177,2,1,115.4
Johnathan Lewis,8,14,38,36.8,167,2,4,70.1
Dwight Macon,33,14,21,66.7,212,1,0,167.2
Darren McFadden,38,14,22,63.6,205,7,1,237.8
Tony Mortensen,10,14,39,35.9,179,1,3,67.5
Kevin Newsome,15,14,25,56,144,0,0,104.4
Justin Rascati,4,14,24,58.3,177,1,2,117.4
Mike Rathe,8,14,26,53.8,167,2,3,110.1
Mitch Ravizza,2,14,23,60.9,61,0,0,83.1
Hayden Rettig,4,14,25,56,233,2,0,160.7
Brandon Summers,4,14,23,60.9,135,1,2,107.1
Mark Torrez,7,14,48,29.2,126,0,2,42.9
Joe Weatherford,2,14,33,42.4,166,0,2,72.6
Aaron Bailey,13,13,27,48.1,122,2,1,103.1
Nick Bawden,24,13,38,34.2,147,1,2,64.9
Bryan Black,8,13,28,46.4,128,1,4,68
Chad Bozzo,3,13,33,39.4,155,1,1,82.8
Ethan Bullock,4,13,23,56.5,90,0,1,80.7
Brent Burnette,7,13,25,52,160,2,0,132.2
David Cornwell,1,13,25,52,97,0,3,60.6
Peyton Derrick,5,13,22,59.1,186,2,2,141.9
Dylan Favre,4,13,24,54.2,119,1,0,109.6
Steve Galbraith,5,13,24,54.2,214,3,1,162
Gunnar Holcombe,9,13,24,54.2,128,0,1,90.6
Logan Holgorsen,7,13,28,46.4,196,1,1,109.9
Justin Ibieta,3,13,22,59.1,166,2,2,134.3
Star Jackson,2,13,18,72.2,116,0,0,126.4
Skylar Jones,5,13,27,48.1,119,0,1,77.8
Kyle Kearns,4,13,35,37.1,206,0,2,75.2
Jack Lindsey,4,13,30,43.3,126,3,0,111.6
Kason Martin,4,13,19,68.4,174,2,0,180.1
Joey Mathews,4,13,24,54.2,68,1,1,83.4
Joshua McCain,19,13,27,48.1,222,2,3,119.4
Chris Moore,3,13,19,68.4,263,1,1,191.5
Alex Niznak,2,13,27,48.1,138,0,2,76.3
Brent Osborn,4,13,23,56.5,127,2,0,131.6
Santino Riccio,7,13,23,56.5,134,2,1,125.5
Lorne Sam,27,13,25,52,185,3,3,129.8
Floyd Smith,34,13,35,37.1,319,2,4,109.7
Tago Smith,15,13,18,72.2,290,4,2,258.7
Justin Tuggle,3,13,37,35.1,229,4,3,106.6
Brad Wornick,5,13,19,68.4,138,1,0,146.8
Cody Callaway,5,12,26,46.2,153,1,1,100.6
John Chiles,37,12,22,54.5,166,2,0,147.9
Jimmy Costello,5,12,20,60,138,1,2,114.5
Nate Cox,3,12,17,70.6,154,1,0,166.1
Dontayo Gage,38,12,25,48,110,1,1,90.2
Mason Garcia,7,12,26,46.2,125,1,1,91.5
Connor Genal,3,12,23,52.2,114,0,3,67.7
Ryan Gilbert,7,12,21,57.1,139,1,1,118.9
J.P. Greco,3,12,30,40,157,1,0,95
Damion Hobbs,20,12,24,50,141,1,1,104.8
Brandt Hughes,1,12,29,41.4,218,0,0,104.5
Jeff Klein,4,12,28,42.9,101,1,2,70.7
Lance Legendre,6,12,17,70.6,98,0,2,95.5
Jaren Lewis,3,12,23,52.2,154,1,2,105.4
Alex Loukas,16,12,25,48,149,1,1,103.3
James Mauro,3,12,18,66.7,172,2,1,172.5
Manny Miles,6,12,22,54.5,169,2,2,130.9
Eric Najarian,1,12,23,52.2,218,2,0,160.5
George Pearson,1,12,24,50,94,1,1,88.3
Eddie Printz,9,12,26,46.2,208,1,1,118.4
Luke Rubenzer,36,12,21,57.1,166,2,3,126.4
Kirk Rygol,5,12,24,50,170,2,0,137
Jermell Williams,6,12,22,54.5,226,1,0,155.8
Ben Wooldridge,5,12,22,54.5,147,1,0,125.7
Connor Adair,8,11,19,57.9,126,1,0,131
Justin Agner,4,11,20,55,94,0,3,64.5
Taylor Barnhill,33,11,23,47.8,102,0,1,76.4
Spencer Brinton,6,11,22,50,121,0,0,96.2
Trey Burton,50,11,17,64.7,103,0,1,103.8
Tim Byerly,11,11,18,61.1,174,1,0,160.6
Collin Carey,11,11,28,39.3,58,0,2,42.4
Connor Cigelske,1,11,14,78.6,122,0,1,137.5
Shane Cockerille,24,11,23,47.8,82,0,0,77.8
Matt Danielson,6,11,18,61.1,151,1,0,149.9
Jeremy Denson,3,11,32,34.4,105,0,2,49.4
Gavin Dickey,13,11,15,73.3,127,1,1,153.1
Deondre Ford,2,11,23,47.8,132,0,1,87.3
Jake Garcia,1,11,14,78.6,147,2,0,213.9
Ryan Glover,1,11,29,37.9,94,0,0,65.2
Jarrett Guest,6,11,12,91.7,109,1,0,195.5
Braden Hanson,6,11,22,50,192,0,3,96
Mo Hasan,6,11,17,64.7,158,1,0,162.2
Lynx Hawthorne,30,11,23,47.8,66,0,2,54.5
Carlton Hill,9,11,24,45.8,135,0,2,76.4
Cory Holt,7,11,25,44,141,2,1,109.8
Tavares Kendrick,3,11,18,61.1,134,1,1,130.9
Kyle Kummer,4,11,19,57.9,166,1,2,127.6
Jordan Luallen,21,11,16,68.8,173,2,1,188.3
Jason Pellerin,18,11,22,50,104,2,3,92.4
Ta'Quan Roberson,4,11,29,37.9,85,1,2,60.1
Chansi Stuckey,38,11,25,44,97,2,0,103
Mike Stuntz,10,11,26,42.3,163,1,0,107.7
Beau Sweeney,4,11,17,64.7,74,0,0,101.3
Bennett Swygert,5,11,21,52.4,160,2,1,138.3
Beau Allen,4,10,18,55.6,132,0,0,117.2
Garrett Anderson,7,10,18,55.6,122,1,0,130.8
Xavier Arline,10,10,29,34.5,154,0,0,79.1
Nick Ast,8,10,17,58.8,81,0,0,98.8
Carson Beck,3,10,23,43.5,176,2,2,119.1
Paul Cianciolo,5,10,17,58.8,145,2,0,169.3
Colin Clancy,4,10,19,52.6,121,1,0,123.5
T.J. Deshields,5,10,24,41.7,76,0,3,43.3
Nick Dugas,24,10,25,40,76,0,1,57.5
Chandler Fields,7,10,18,55.6,97,1,0,119.2
Tom Flacco,13,10,13,76.9,188,1,0,223.8
Jared Flint,5,10,23,43.5,112,0,1,75.7
Kamal Gray,1,10,21,47.6,95,0,2,66.6
Gage Gubrud,2,10,13,76.9,89,1,0,159.8
Collin Henderson,31,10,11,90.9,475,5,0,603.6
Marcus Jones,39,10,21,47.6,88,0,1,73.3
Skylar Jones,1,10,18,55.6,124,0,2,91.2
Chris Katrenick,7,10,28,35.7,143,2,1,95
David Koral,3,10,17,58.8,124,2,0,158.9
Garrett Leatham,6,10,23,43.5,154,1,1,105.4
Jeff Lindquist,13,10,30,33.3,162,1,0,89.7
Mason Magleby,5,10,11,90.9,109,4,0,294.1
CJ Montes,3,10,33,30.3,39,0,2,28.1
Tylan Morton,4,10,24,41.7,186,1,2,103.9
Brett Nottingham,7,10,16,62.5,100,1,0,135.6
Tim Olmstead,5,10,22,45.5,109,0,1,78
Miles Osei,29,10,22,45.5,117,0,2,71.9
Dantavious Parker,9,10,19,52.6,87,0,0,91.1
John Schacke,4,10,19,52.6,107,2,1,124.1
Quinn Shanbour,13,10,23,43.5,87,1,3,63.5
Kelsey Sokoloski,5,10,15,66.7,119,1,1,142
Isaac Stiebeling,6,10,19,52.6,51,0,0,75.2
Paul Tyson,4,10,15,66.7,150,0,0,150.7
Reece Udinski,3,10,14,71.4,90,1,1,134.7
Ike Whitaker,9,10,16,62.5,119,1,0,145.6
Jiya Wright,4,10,20,50,164,2,2,131.9
Marvin Zanders,8,10,12,83.3,114,1,0,190.6
Zack Blair,4,9,15,60,67,0,0,97.5
Spencer Brasch,2,9,25,36,71,0,1,51.9
Ryan Breska,4,9,22,40.9,186,1,0,126.9
Duane Brooks,19,9,18,50,129,1,0,128.5
Drew Burdi,15,9,19,47.4,121,2,1,125.1
Bobby Campbell,3,9,20,45,75,0,3,46.5
Pharoh Cooper,34,9,16,56.3,118,4,0,200.7
Mike Fallon,2,9,14,64.3,81,0,1,98.6
Brenden Gaskins,7,9,16,56.3,104,0,1,98.4
Trent Hurley,3,9,16,56.3,115,0,1,104.1
Sammuel Lamur,3,9,11,81.8,80,0,0,142.9
Corbin Louks,17,9,15,60,145,2,0,185.2
Jabu Lovelace,18,9,31,29,111,0,1,52.7
Tyler Macon,3,9,17,52.9,143,1,0,143
Cole Magner,45,9,17,52.9,161,5,1,217.8
Ben McDaniels,8,9,24,37.5,75,0,0,63.8
Nate Montana,2,9,18,50,116,0,1,93
Jeremy Moussa,3,9,17,52.9,101,1,0,122.3
Alex Ramart,4,9,32,28.1,61,1,6,17
Ethenic Sands,27,9,13,69.2,174,1,0,207
John Simmons,2,9,9,100,83,0,0,177.5
Evan Simon,4,9,13,69.2,59,0,1,92
Patrick Thompson,6,9,12,75,33,0,1,81.4
Trey Tinsley,4,9,13,69.2,78,2,0,170.4
Davon Vinson,6,9,23,39.1,71,0,3,39
Marvin Washington,3,9,24,37.5,147,1,3,77.7
Malik Watson,2,9,15,60,59,0,1,79.7
Quin Ashley,35,8,25,32,92,1,2,60.1
Matt Ballenger,2,8,12,66.7,118,1,0,176.8
Gary Banks,36,8,9,88.9,110,2,0,264.9
Taylor Bean,2,8,19,42.1,80,0,2,56.4
Russell Bellomy,8,8,33,24.2,85,0,4,21.6
Davis Beville,8,8,14,57.1,88,0,0,109.9
Connor Blumrick,9,8,16,50,50,2,0,117.5
Trenton Bourguet,4,8,12,66.7,115,1,0,174.7
Tyler Brosius,3,8,13,61.5,66,1,0,129.6
Jackson Brown,3,8,19,42.1,93,0,2,62.2
Jon Budmayr,3,8,10,80,134,1,0,225.6
Jonathan Chandler,16,8,10,80,103,2,0,232.5
Mike Clark,5,8,20,40,104,0,0,83.7
Synjyn Days,39,8,14,57.1,198,0,1,161.7
Jason Forcier,5,8,16,50,92,0,1,85.8
Keon Frazier,6,8,17,47.1,61,0,0,77.2
Chris Ganter,9,8,31,25.8,52,0,1,33.4
J.T. Granato,4,8,19,42.1,96,0,2,63.5
Datwan Hemingway,4,8,19,42.1,110,1,0,108.1
John Hendrick,4,8,18,44.4,92,0,2,65.2
Jordan Hoy,3,8,19,42.1,73,0,0,74.4
Jeremy Hurd,19,8,25,32,129,0,0,75.3
Matthew Jordan,18,8,19,42.1,205,2,2,146.4
Charley Loeb,10,8,12,66.7,73,0,0,117.8
Keshawn Martin,48,8,9,88.9,158,2,0,309.7
Maasai Maynor,4,8,16,50,88,0,1,83.7
Jordan Moore,10,8,18,44.4,59,1,0,90.3
Stanley Morrison,37,8,11,72.7,174,3,0,295.6
Brandon Neill,6,8,21,38.1,92,0,3,46.3
Matt Nordgren,10,8,14,57.1,60,0,1,78.9
Ari Patu,2,8,16,50,48,1,1,83.3
Turner Petersen,41,8,12,66.7,86,0,0,126.9
Kalil Pimpleton,32,8,13,61.5,213,1,0,224.6
Zach Rhodes,6,8,15,53.3,81,1,1,107.4
Clayton Richard,4,8,15,53.3,52,0,0,82.5
Tanner Rust,10,8,18,44.4,33,0,1,48.7
Mohamed Sanu,38,8,18,44.4,207,4,0,214.4
Thomas Sperbeck,42,8,13,61.5,181,5,1,290
Brian White,2,8,13,61.5,91,1,0,145.7
Jackson Williamson,6,8,19,42.1,84,0,2,58.2
Richard Alston,30,7,28,25,213,3,2,110
Antwon Black,8,7,14,50,124,0,0,124.4
Anquan Boldin,26,7,16,43.8,111,1,0,122.7
Chad Breeden,1,7,20,35,90,0,0,72.8
Matt Brown,9,7,12,58.3,142,0,1,141.1
Laron Bybee,6,7,13,53.8,77,0,0,103.6
Michael Colosimo,4,7,15,46.7,88,1,0,117.9
L.D. Crow,3,7,12,58.3,135,1,0,180.3
Alex Dennison,25,7,14,50,112,1,1,126.5
Koy Detmer,1,7,20,35,91,0,3,43.2
Luca Diamont,3,7,11,63.6,59,0,1,90.5
Curt Dukes,9,7,23,30.4,116,1,3,61.1
Weston Eget,3,7,18,38.9,68,1,0,89
Ryan Eklund,6,7,18,38.9,69,1,3,56.1
Logan Fife,1,7,13,53.8,51,1,1,96.8
Jermaine Gonzales,20,7,13,53.8,88,0,0,110.7
Olin Hannum,14,7,17,41.2,124,1,1,110.1
Kai Horton,3,7,18,38.9,79,0,3,42.4
Chris Hurd,3,7,10,70,61,0,0,121.2
Dack Ishii,14,7,13,53.8,78,0,2,73.5
Max Jenkins,15,7,36,19.4,117,2,2,54
Jerrel Jernigan,49,7,10,70,43,2,0,172.1
Jamarye Joiner,26,7,14,50,106,2,0,160.7
Cody Keith,2,7,11,63.6,57,0,0,107.2
Matt Malouf,12,7,12,58.3,46,2,0,145.5
Drake Maye,1,7,9,77.8,89,1,0,197.5
Justin Millea,8,7,25,28,78,0,3,30.2
Jack Miller III,5,7,14,50,101,0,0,110.6
David Morris,6,7,13,53.8,68,0,0,97.8
Neil Pau'u,38,7,8,87.5,98,0,0,190.4
Mickey Peters,42,7,11,63.6,162,0,0,187.3
Bryan Peterson,36,7,17,41.2,112,3,0,154.8
Josh Portis,14,7,14,50,85,0,1,86.7
Matt Ray,5,7,11,63.6,65,0,2,76.9
Ryan Rubley,2,7,11,63.6,92,1,0,163.9
Cord Sandberg,4,7,9,77.8,114,2,0,257.5
Jesse Scroggins,3,7,18,38.9,152,1,1,117
Terrence Shawell,3,7,18,38.9,213,2,0,175
Tate Smith,4,7,21,33.3,82,0,2,47.1
Logan Smothers,5,7,11,63.6,119,0,0,154.5
Dexter Taylor,14,7,10,70,53,0,1,94.5
Daniel Thomas,25,7,12,58.3,155,2,1,205.2
Ty Thompson,3,7,15,46.7,87,2,1,126.1
Tommy Thornton,6,7,14,50,65,0,1,74.7
Chance Thrasher,5,7,12,58.3,69,0,2,73.3
Luke Turner,43,7,10,70,158,5,0,367.7
Greg Watson,33,7,24,29.2,128,0,2,57.3
Jonas Weatherbie,5,7,27,25.9,89,1,2,51
John David Weed,5,7,16,43.8,53,0,1,59.1
Chris Wispelway,5,7,10,70,108,2,0,226.7
Kyle Banks,5,6,11,54.5,49,0,0,92
Jimmy Barnes,1,6,11,54.5,45,1,0,118.9
Michael Batiste,31,6,11,54.5,44,0,0,88.1
Michael Box,3,6,17,35.3,65,0,1,55.6
Joe Brennan,6,6,15,40,48,0,1,53.5
Connor Brewer,4,6,20,30,40,0,1,36.8
Warren Bryan,5,6,13,46.2,96,1,0,133.6
Danny Cameron,1,6,16,37.5,65,0,1,59.1
Michael Campanaro,42,6,7,85.7,174,4,1,454.5
Ben Cochran,6,6,21,28.6,113,2,1,95.7
Bennie Coney,3,6,7,85.7,84,1,1,205.1
Matt Crivello,7,6,17,35.3,47,0,2,35
D.J. Crook,1,6,9,66.7,57,1,0,156.5
Gray Crow,2,6,8,75,55,1,1,149
Courtney Denson,18,6,19,31.6,69,1,2,58.4
Tyler Desue,8,6,16,37.5,104,1,0,112.7
Larry Dockery,2,6,14,42.9,61,1,0,103
Cameron Echols-Luper,45,6,8,75,213,2,0,381.2
Eric Ferguson,1,6,12,50,86,1,0,137.7
Victor Gabalis,2,6,13,46.2,19,0,0,58.4
Elijah Gainey,1,6,9,66.7,38,0,0,102.1
Nate German,18,6,10,60,79,0,0,126.4
Terrance Gipson,6,6,6,100,86,0,0,220.4
Frank Gore,21,6,11,54.5,108,2,1,178.8
Josh Grady,14,6,11,54.5,44,0,2,51.8
